what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r371_v20110824-0800,"org.eclipse.ltk.core.refactoring",1357130780754
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1357130780819
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1357130780855
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1357130780883
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1357130780883
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1357130780910
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1357130780922
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1357130780958
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1357130780990
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1357130781024
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1357130781040
started,bundle,org.eclipse.pde.ui,3.6.100.v20110603,"org.eclipse.pde.ui",1357130781058
started,bundle,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search",1357130781070
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1357130781088
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1357130781109
started,bundle,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui",1357130781125
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1357130781138
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1357130781138
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1357130781155
started,bundle,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.ide",1357130781170
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1357130781185
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1357130781198
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1357130781212
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1357130781230
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1357130781242
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1357130781257
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1357130781286
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1357130781302
started,bundle,com.objectaid.uml,1.0.4,"com.objectaid.uml",1357130781303
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.4.v20111106-0100,"org.eclipse.mylyn.bugzilla.core",1357130781317
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.4.v20111117-0100,"org.eclipse.mylyn.tasks.ui",1357130781336
started,bundle,org.eclipse.team.svn.mylyn,0.7.9.I20110318-1700,"org.eclipse.team.svn.mylyn",1357130781356
started,bundle,org.eclipse.egit.core,1.2.0.201112221803-r,"org.eclipse.egit.core",1357130781373
started,bundle,org.eclipse.egit.ui,1.2.0.201112221803-r,"org.eclipse.egit.ui",1357130781396
started,bundle,org.eclipse.jgit,1.2.0.201112221803-r,"org.eclipse.jgit",1357130781398
started,bundle,org.antlr.eclipse.core,4.1.0,"org.antlr.eclipse.core",1357130781420
started,bundle,org.antlr.eclipse.ui,4.1.1,"org.antlr.eclipse.ui",1357130781451
started,bundle,com.android.ide.eclipse.adt,21.0.0.v201210310015-519525,"com.android.ide.eclipse.adt",1357130781452
started,bundle,com.android.ide.eclipse.base,21.0.0.v201210310015-519525,"com.android.ide.eclipse.base",1357130781454
started,bundle,com.android.ide.eclipse.ddms,21.0.0.v201210310015-519525,"com.android.ide.eclipse.ddms",1357130781483
started,bundle,com.android.ide.eclipse.traceview,21.0.0.v201210310015-519525,"com.android.ide.eclipse.traceview",1357130781485
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.300.v201111030424,"org.eclipse.wst.common.project.facet.core",1357130781497
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1357130781519
os,sysinfo,,,"win32",1357130781540
arch,sysinfo,,,"x86_64",1357130781540
ws,sysinfo,,,"win32",1357130781540
locale,sysinfo,,,"no_NO",1357130781540
processors,sysinfo,,,"4",1357130781540
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1357130781540
java.runtime.version,sysinfo,,,"1.7.0_01-b08",1357130781540
java.specification.name,sysinfo,,,"Java Platform API Specification",1357130781540
java.specification.vendor,sysinfo,,,"Oracle Corporation",1357130781540
java.specification.version,sysinfo,,,"1.7",1357130781540
java.vendor,sysinfo,,,"Oracle Corporation",1357130781540
java.version,sysinfo,,,"1.7.0_01",1357130781540
java.vm.info,sysinfo,,,"mixed mode",1357130781540
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1357130781540
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1357130781540
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1357130781540
