what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1357123230805
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1357123230806
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357123251140
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357123267720
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1357123300996
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1357123309721
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357123313167
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357123315594
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357123331946
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357123343330
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357123353466
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357123355853
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1357123356760
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357123357304
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357123358835
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357123362474
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357123363939
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357123377965
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357123386743
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357123389478
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357123391444
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357123396323
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357123429039
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1357123432145
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1357123432323
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1357123432505
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1357123432683
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1357123432866
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1357123433186
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1357123433527
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1357123435887
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1357123436047
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1357123436229
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1357123436390
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1357123436570
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordNext",1357123436770
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1357123440007
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357123442639
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357123443834
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1357123455832
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1357123456687
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357123459435
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357123463643
activated,view,com.android.ide.eclipse.ddms,21.0.0.v201210310015-519525,"com.android.ide.eclipse.ddms.views.LogCatView",1357123473291
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1357123482699
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1357123486982
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357123489363
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357123490362
activated,view,com.android.ide.eclipse.ddms,21.0.0.v201210310015-519525,"com.android.ide.eclipse.ddms.views.LogCatView",1357123500575
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1357123502249
